train_id,ticker_id,t,momentum,ratio,sm_momentum,sm_ratio,class_label,happens_within,cross_threshold_from_above,cross_threshold_from_below,trending_down_and_above,trending_up_and_below,troughs,peaks
789,4,2024-09-04,100.576751,100.48752,100.94484,100.305735,,3,0,0,0,0,0,0
424,2,2024-09-04,100.840091,100.525583,97.998395,99.382046,,356,1,0,0,0,0,0
1403,1,2024-09-04,99.564768,99.24416,100.255339,100.276445,,15,0,0,1,0,0,0
1701,5,2024-09-04,99.306579,100.03883,98.018475,99.382046,,2,0,0,0,0,0,0
1930,6,2024-09-04,100.161875,99.955307,100.947548,100.317813,HH,2,0,0,0,0,0,0
1599,3,2024-09-05,98.975366,99.226717,101.457551,100.882664,,5,0,0,0,0,0,0
451,1,2024-09-05,99.610818,99.212482,99.959104,100.158614,,200,1,0,0,0,0,0
1326,6,2024-09-05,100.367665,100.204295,101.068418,100.458189,,213,0,1,0,0,0,0
158,2,2024-09-05,101.040674,100.897828,97.709038,99.07854,,2,0,0,0,0,0,0
1364,5,2024-09-05,98.859915,99.436168,97.73267,99.07854,,299,1,0,0,0,0,0
1667,4,2024-09-05,100.564159,100.557032,100.990021,100.409863,,5,0,0,0,0,0,0
671,5,2024-09-06,98.724069,99.077436,97.912192,98.970145,HL,898,0,0,0,0,5,0
1716,2,2024-09-06,101.030759,101.087146,97.890791,98.970145,,889,0,0,0,0,5,0
1011,4,2024-09-06,100.40741,100.516067,100.874409,100.44146,,195,0,0,0,0,0,2
1855,3,2024-09-06,98.761826,98.924975,101.310319,100.939946,,290,0,0,0,0,0,3
138,6,2024-09-06,100.508691,100.425003,100.922722,100.482261,,575,1,0,0,0,0,3
1653,2,2024-09-09,101.050851,101.306744,97.962092,98.825991,,4,0,0,0,0,0,0
669,3,2024-09-09,98.569797,98.611103,101.34142,101.069796,,7,0,0,0,0,0,0
662,1,2024-09-10,100.18368,99.663219,100.103888,100.228731,,38,0,1,0,0,0,0
1626,6,2024-09-10,100.441989,100.551813,100.782491,100.575571,,15,0,0,2,0,0,0
1635,5,2024-09-10,98.998216,98.86327,98.412566,98.856509,,950,0,1,0,4,0,0
355,2,2024-09-10,100.772591,101.213455,98.397384,98.856509,,947,0,1,0,4,0,0
942,4,2024-09-10,100.414868,100.640113,100.599877,100.456391,,15,0,0,2,0,0,0
332,3,2024-09-10,98.38002,98.273688,101.07505,101.059973,HL,311,0,0,3,0,0,0
345,3,2024-09-11,98.335366,98.020245,100.664523,100.957871,,224,1,0,2,0,0,0
1809,2,2024-09-11,100.537904,101.112794,98.803408,98.910126,,357,0,1,0,3,0,0
1356,1,2024-09-11,100.552687,100.065336,100.305545,100.334478,,18,0,0,0,0,0,0
712,5,2024-09-11,99.437136,99.130835,98.813605,98.910126,,359,0,1,0,3,0,0
852,6,2024-09-11,100.35607,100.546951,100.67412,100.592679,,27,0,0,2,0,0,0
418,4,2024-09-11,100.211452,100.543365,100.397206,100.41275,,175,1,0,1,0,0,0
1821,3,2024-09-12,98.476361,97.900025,100.038655,100.717063,,233,1,0,1,0,0,0
261,6,2024-09-12,100.221271,100.473692,100.374258,100.509062,,215,1,0,1,0,0,0
663,5,2024-09-13,100.237267,99.850061,99.758367,99.197993,,328,0,1,0,1,0,0
1279,2,2024-09-13,99.805432,100.480952,99.759911,99.197993,,326,0,1,0,1,0,0
241,1,2024-09-13,100.97629,100.749127,100.866282,100.689431,,11,0,0,0,0,0,0
994,6,2024-09-13,100.110297,100.399761,100.194156,100.456605,,17,0,0,1,0,0,0
1660,3,2024-09-16,99.353332,98.197757,99.155432,100.259652,,236,1,0,0,0,0,0
1652,6,2024-09-16,100.092361,100.403034,100.054055,100.40763,,18,0,0,1,0,0,0
147,4,2024-09-16,100.158333,100.583327,99.741247,100.143574,,4,0,0,0,0,0,0
1594,1,2024-09-16,100.744817,100.695934,100.996113,100.827551,,9,0,0,0,0,0,0
1144,5,2024-09-16,100.446477,100.115645,100.063015,99.321545,,300,0,1,0,0,0,0
1475,2,2024-09-16,99.51585,100.137662,100.068345,99.321545,HL,298,0,1,0,0,0,0
771,5,2024-09-17,100.787711,100.561132,100.704325,99.629876,,294,0,1,0,0,0,0
1757,2,2024-09-17,99.189887,99.701965,100.717625,99.629876,,292,0,1,0,0,0,0
453,4,2024-09-17,99.900016,100.409978,99.680532,100.093346,HH,6,0,0,0,0,0,0
369,6,2024-09-17,99.929869,100.249785,99.494534,100.146881,,368,2,0,0,0,0,0
946,3,2024-09-17,100.082693,98.655934,98.682315,99.962692,,244,1,0,0,0,0,0
688,1,2024-09-18,100.519291,100.709401,100.710257,100.858955,,176,0,0,2,0,0,0
108,6,2024-09-18,99.70472,99.999289,99.045109,99.89078,,2,0,0,0,0,0,0
1421,4,2024-09-18,99.768569,100.297143,99.576569,100.01738,,6,0,0,0,0,0,0
1,3,2024-09-18,100.828984,99.228644,98.283648,99.661127,,250,1,0,0,0,0,0
538,5,2024-09-18,100.737496,100.659955,101.267626,99.957395,,288,0,1,0,0,0,0
666,5,2024-09-19,100.771753,100.838696,101.671473,100.25896,,278,0,1,0,0,0,0
402,1,2024-09-19,100.306361,100.591237,100.232805,100.693334,,190,1,0,1,0,0,0
1505,4,2024-09-19,99.644595,100.172069,99.75374,100.065826,,164,0,0,0,1,1,0
516,6,2024-09-19,99.501005,99.728851,98.913738,99.747269,,187,1,0,0,0,0,0
635,6,2024-09-20,99.297605,99.420518,98.523008,99.470007,,3,0,0,0,0,0,0
388,5,2024-09-20,100.917279,101.142458,102.035635,100.577473,,266,0,1,0,0,0,0
439,4,2024-09-20,99.407321,99.945026,99.811838,100.073086,,10,0,0,0,1,0,0
1508,1,2024-09-20,100.325967,100.668139,100.030949,100.618116,,18,0,0,1,0,0,0
486,3,2024-09-20,101.589516,100.096116,98.219854,99.331467,,560,0,0,0,0,4,0
1864,2,2024-09-20,98.772731,98.725683,102.06548,100.577473,HH,266,0,1,0,0,0,0
678,3,2024-09-23,101.788643,100.468857,98.097504,99.122341,,4,0,0,0,0,0,0
74,1,2024-09-23,100.403535,100.807023,99.922942,100.570217,,170,1,0,0,0,0,0
1323,6,2024-09-23,99.194007,99.179008,98.194177,99.189204,,177,1,0,0,0,0,0
958,2,2024-09-23,98.68574,98.403754,102.278506,100.855254,,2,0,0,0,0,0,0
75,1,2024-09-24,100.328835,100.806849,99.83703,100.523513,LH,4,0,0,0,0,0,0
1367,2,2024-09-24,98.912363,98.390461,101.899265,100.872355,,996,1,0,0,0,0,5
1331,5,2024-09-24,100.689534,101.271091,101.87146,100.872355,,996,1,0,0,0,0,5
17,6,2024-09-24,99.190999,99.023597,98.162336,99.020748,HL,3,0,0,0,0,0,0
337,3,2024-09-24,101.835677,100.754286,98.433217,99.118479,,570,0,0,0,4,0,0
1577,6,2024-09-25,99.418375,99.108458,98.369353,98.962002,,461,0,0,0,0,4,0
395,2,2024-09-25,99.249304,98.533652,101.122247,100.668977,,823,1,0,3,0,0,0
599,5,2024-09-25,100.556025,101.262803,101.10398,100.668977,,823,1,0,3,0,0,0
1621,4,2024-09-25,98.722447,99.074444,100.106852,100.16941,,116,0,1,0,0,0,0
734,3,2024-09-25,101.50243,100.755196,99.044489,99.272803,,562,0,2,0,2,0,0
175,6,2024-09-26,99.637339,99.22781,98.460143,98.866417,,565,0,0,0,4,0,0
475,3,2024-09-26,101.462726,100.934916,99.547355,99.428654,,302,0,1,0,1,0,0
1702,2,2024-09-26,99.629472,98.785118,100.555793,100.498674,,353,1,0,2,0,0,0
128,5,2024-09-26,100.478514,101.288328,100.54448,100.498674,,353,1,0,2,0,0,0
1629,4,2024-09-27,98.683213,98.680796,100.284109,100.281291,,9,0,0,0,0,0,0
1190,6,2024-09-27,99.819106,99.350042,98.813939,98.901948,,293,0,1,0,3,0,0
1803,2,2024-09-27,100.1649,99.269881,99.923088,100.249005,,674,2,0,0,0,0,0
1295,3,2024-09-27,101.068056,100.836455,100.080552,99.642151,,287,0,1,0,0,0,0
547,1,2024-09-27,99.427969,99.90016,99.90851,100.525881,,12,0,0,0,1,0,0
736,3,2024-09-30,100.811976,100.78943,100.317059,99.76174,,2,0,0,0,0,0,0
1638,1,2024-09-30,99.318854,99.688454,99.942936,100.535303,,14,0,0,0,1,0,0
1327,6,2024-09-30,100.036908,99.544809,98.93403,98.858067,,36,0,0,0,3,0,0
164,1,2024-10-01,99.243315,99.490887,100.003639,100.560236,,120,0,1,0,0,0,0
220,6,2024-10-01,100.331528,99.862178,99.293163,98.936482,,289,0,1,0,2,0,0
386,4,2024-10-01,99.24948,98.772954,100.297492,100.343038,,67,0,0,0,0,0,1
834,5,2024-10-01,100.190688,101.154278,99.37367,99.947865,,307,1,0,0,0,0,0
856,2,2024-10-02,100.985106,100.521375,99.712444,100.054922,,536,0,1,0,0,2,0
1682,3,2024-10-02,100.609874,100.841562,99.93033,99.626786,,159,1,0,0,0,0,0
476,6,2024-10-02,100.487004,100.090431,99.34789,98.902796,,27,0,0,0,2,0,0
408,1,2024-10-02,99.322912,99.434364,99.96423,100.542704,,212,1,0,0,1,0,1
1284,4,2024-10-02,99.695856,99.002622,100.086527,100.269343,,64,0,0,1,0,0,0
745,5,2024-10-03,100.310424,101.391237,99.77922,100.063109,,161,0,0,0,1,0,0
1526,2,2024-10-03,100.724576,100.434902,99.781023,100.063109,,161,0,0,0,1,0,0
1575,6,2024-10-03,100.699025,100.408734,99.5706,98.95256,,258,0,1,0,1,0,0
1677,4,2024-10-03,100.205588,99.340203,99.889199,100.183951,,126,1,0,0,0,0,0
957,1,2024-10-03,99.433358,99.422928,99.797551,100.461089,,19,0,0,0,0,0,0
1560,3,2024-10-03,100.449492,100.804055,99.720273,99.522512,,6,0,0,0,0,0,0
935,4,2024-10-04,100.444781,99.546328,99.882503,100.17214,,3,0,0,0,0,0,0
748,1,2024-10-04,99.381223,99.269846,99.713064,100.404255,,12,0,0,0,0,0,0
790,6,2024-10-04,100.904782,100.762237,99.690177,98.97296,,15,0,0,0,1,0,0
926,3,2024-10-04,100.634877,101.009701,99.53814,99.413503,,8,0,0,0,0,0,0
1070,5,2024-10-04,100.411489,101.559707,99.902677,100.103574,,9,0,0,0,1,0,0
263,2,2024-10-07,100.048822,99.944032,100.054346,100.165652,HL,205,0,1,0,0,0,0
1048,4,2024-10-07,100.581468,99.70879,99.965238,100.202227,,79,0,0,0,0,1,0
219,1,2024-10-07,99.220513,98.999832,99.407069,100.234691,HL,158,1,0,0,0,0,0
60,3,2024-10-07,100.64639,101.107906,99.69491,99.448748,,84,0,0,0,0,1,0
637,1,2024-10-08,99.213948,98.854202,99.091679,100.034508,,3,0,0,0,0,0,0
1555,2,2024-10-08,99.784734,99.675743,100.11543,100.199492,,5,0,0,0,0,0,0
1777,4,2024-10-08,100.853052,99.991062,99.955687,100.195627,,5,0,0,0,0,0,0
552,4,2024-10-09,100.969519,100.194781,100.048469,100.236815,,115,0,1,0,0,0,0
741,3,2024-10-09,100.2489,100.931802,100.527991,99.826055,,154,0,1,0,0,0,0
53,5,2024-10-09,100.074258,101.450679,100.000463,100.15808,HH,98,0,0,0,0,0,1
1468,2,2024-10-09,99.824061,99.675378,100.005015,100.15808,,98,0,0,0,0,0,1
1714,1,2024-10-10,99.438745,98.805275,98.764759,99.7069,,3,0,0,0,0,0,0
1840,3,2024-10-10,99.926439,100.71917,100.765716,99.984946,,6,0,0,0,0,0,0
896,6,2024-10-10,100.569605,101.042517,100.871299,99.603297,,3,0,0,0,0,0,0
778,5,2024-10-10,99.643942,101.006005,99.904216,100.113353,,121,1,0,0,0,0,0
1424,5,2024-10-11,99.442951,100.723899,99.926072,100.116399,,70,0,0,0,0,1,0
1163,1,2024-10-11,99.899705,99.160969,98.532297,99.491766,,5,0,0,0,0,0,0
601,6,2024-10-11,100.36786,100.938929,100.951392,99.716869,,5,0,0,0,0,0,0
1878,2,2024-10-11,99.980883,99.799687,99.9297,100.116399,,70,0,0,0,0,1,0
1706,4,2024-10-11,101.232103,100.673295,100.071158,100.26106,,62,0,0,0,0,0,1
1532,3,2024-10-11,99.531599,100.406462,100.984509,100.155605,,8,0,0,0,0,0,0
1157,6,2024-10-14,100.257484,100.893665,100.833594,99.743893,HH,173,0,0,0,0,0,2
1372,3,2024-10-14,99.435642,100.268433,101.055566,100.275289,,143,0,1,0,0,0,0
672,4,2024-10-15,101.040634,100.869543,99.892688,100.188752,HH,86,1,0,0,0,0,0
993,6,2024-10-15,99.952529,100.620024,100.552781,99.683703,LL,193,0,0,2,0,0,0
428,1,2024-10-15,100.615581,99.913014,98.626274,99.288752,,7,0,0,0,0,0,0
1034,5,2024-10-15,99.086068,100.100649,100.233645,100.253044,,69,0,1,0,0,0,0
1308,6,2024-10-16,99.681646,100.324443,100.244489,99.58643,,177,1,0,1,0,0,0
1162,3,2024-10-16,99.347183,100.051076,100.828929,100.342246,,246,0,0,2,0,0,0
1478,4,2024-10-16,100.655371,100.721041,99.787451,100.130432,,9,0,0,0,0,0,0
1921,5,2024-10-16,99.101523,99.942245,100.37666,100.342157,,10,0,0,0,0,0,0
1240,3,2024-10-17,99.544868,100.111798,100.845873,100.422952,,17,0,0,2,0,0,0
1756,4,2024-10-17,100.184006,100.45472,99.767242,100.103429,,13,0,0,0,0,0,0
1678,1,2024-10-17,100.813077,100.35915,99.234011,99.360282,,224,0,1,0,2,0,0
365,2,2024-10-17,99.642699,99.2828,100.533366,100.444982,,144,0,1,0,0,0,0
1887,6,2024-10-17,99.31687,99.878275,100.098699,99.539515,,15,0,0,1,0,0,0
1086,5,2024-10-17,99.091843,99.760609,100.522328,100.444982,,144,0,1,0,0,0,0
960,6,2024-10-18,99.132504,99.554265,100.171903,99.583466,,15,0,0,1,0,0,0
1135,1,2024-10-18,100.648318,100.343328,99.505274,99.423396,,233,0,1,0,1,0,0
1491,3,2024-10-18,99.843077,100.276637,100.72931,100.441621,,26,0,0,2,0,0,0
493,2,2024-10-18,99.776765,99.354252,100.493618,100.472454,,308,1,0,0,0,0,2
35,1,2024-10-21,100.651223,100.465659,99.718281,99.482336,,12,0,0,0,1,0,0
1214,3,2024-10-21,99.650154,100.107975,100.639073,100.462738,,29,0,0,2,0,0,0
1083,6,2024-10-21,99.100032,99.355591,100.082891,99.557129,,64,0,0,1,0,0,1
1747,2,2024-10-21,100.16989,99.721335,100.429266,100.484957,,17,0,0,0,0,0,0
1280,1,2024-10-22,100.653228,100.587766,99.942843,99.56503,,14,0,0,0,1,0,0
1283,6,2024-10-22,99.171621,99.260164,100.151156,99.5974,,11,0,0,0,0,0,0
1275,4,2024-10-22,99.598556,99.965773,99.834929,100.078573,,65,0,0,0,1,0,0
627,5,2024-10-22,97.779367,97.617412,99.965046,100.305718,,145,1,0,0,0,0,0
456,2,2024-10-22,100.456236,100.052824,99.969158,100.305718,,145,1,0,0,0,0,0
1133,4,2024-10-23,99.66866,99.96353,99.911751,100.101723,,12,0,0,0,1,0,0
1634,5,2024-10-23,97.638279,97.058004,99.571385,100.116417,,14,0,0,0,0,0,0
1627,6,2024-10-23,99.26556,99.201853,100.142204,99.607085,,11,0,0,0,0,0,0
983,2,2024-10-23,100.583538,100.273065,99.570605,100.116417,,14,0,0,0,0,0,0
1314,5,2024-10-24,98.022281,97.011996,99.300056,99.951567,,173,1,0,0,0,0,0
839,1,2024-10-24,100.333845,100.49804,100.09311,99.629075,,170,0,1,0,0,0,0
857,4,2024-10-24,99.797957,100.015259,99.930906,100.104137,,11,0,0,0,1,0,0
577,5,2024-10-25,98.421564,97.052902,99.234731,99.861236,,8,0,0,0,0,0,0
753,2,2024-10-25,100.711462,100.640187,99.229767,99.861236,,8,0,0,0,0,0,0
795,3,2024-10-25,99.450601,99.740824,100.559242,100.677613,,203,0,0,2,0,0,2
1243,6,2024-10-28,99.28426,98.819653,99.582593,99.333899,,6,0,0,0,0,0,0
1541,3,2024-10-28,99.62238,99.79596,100.436475,100.668491,,191,1,0,1,0,0,0
1912,4,2024-10-28,100.042225,100.173058,99.564765,99.896459,,6,0,0,0,0,0,0
1910,1,2024-10-28,99.826018,100.060286,100.823048,100.027562,,2,0,0,0,0,0,0
788,4,2024-10-29,100.117997,100.235718,99.369985,99.767657,HL,102,1,0,0,0,0,0
83,5,2024-10-29,100.126278,98.351682,99.482932,99.835922,,422,0,0,0,2,2,0
1416,2,2024-10-30,100.113152,100.325467,99.80891,99.945646,,191,0,1,0,1,0,0
499,4,2024-10-30,100.327384,100.409298,99.181201,99.625107,,3,0,0,0,0,0,0
119,5,2024-10-30,100.508091,98.771061,99.806765,99.945646,,191,0,1,0,1,0,0
122,1,2024-10-30,99.815059,99.969806,100.837047,100.178662,,4,0,0,0,0,0,0
1651,3,2024-10-30,99.861643,99.912419,99.613599,100.318077,,170,1,0,0,0,0,0
1806,2,2024-10-31,100.022859,100.251484,99.934541,99.988736,,12,0,0,0,1,0,0
1207,4,2024-10-31,100.419201,100.523269,99.089083,99.512207,,8,0,0,0,0,0,0
892,1,2024-10-31,99.871049,99.993316,100.838795,100.252719,,6,0,0,0,0,0,0
937,3,2024-10-31,99.846619,99.882348,99.233449,100.104786,HL,190,1,0,0,0,0,0
1009,5,2024-10-31,100.577936,98.940083,99.930854,99.988736,,12,0,0,0,1,0,0
1890,1,2024-11-01,100.133512,100.233424,100.782721,100.299498,,360,0,0,2,0,0,2
576,5,2024-11-01,100.756916,99.236268,100.004627,100.018688,,174,0,1,0,0,0,0
146,3,2024-11-01,99.717343,99.763271,99.179088,100.013772,,2,0,0,0,0,0,0
363,4,2024-11-01,100.384778,100.554723,99.179793,99.477795,,135,0,0,0,0,2,0
1665,6,2024-11-01,100.848467,100.441479,99.838946,99.308179,,9,0,0,0,1,0,0
922,3,2024-11-04,99.719598,99.726437,99.210665,99.958906,,214,0,0,0,0,2,0
300,2,2024-11-04,99.520737,99.679272,100.022493,100.026237,LL,10,0,0,0,0,0,0
347,5,2024-11-04,100.61637,99.233593,100.017727,100.026237,,10,0,0,0,0,0,0
148,6,2024-11-04,100.941289,100.704249,100.126259,99.430605,,180,0,1,0,0,0,0
1815,2,2024-11-05,99.534392,99.601828,99.848072,99.946998,,236,1,0,0,0,0,1
464,4,2024-11-05,100.273111,100.582088,99.63749,99.563307,,174,0,1,0,1,0,0
1792,3,2024-11-05,99.598911,99.596525,99.380948,99.972529,,230,0,0,0,2,0,0
359,1,2024-11-05,100.110796,100.267256,101.079714,100.580561,,167,0,1,0,0,0,0
417,4,2024-11-06,100.155287,100.53055,99.937273,99.674643,,12,0,0,0,1,0,0
1731,3,2024-11-06,99.675359,99.599709,99.693337,100.068188,,194,0,1,0,1,0,0
1504,2,2024-11-06,99.442338,99.416526,99.816328,99.91976,,7,0,0,0,0,0,0
443,6,2024-11-06,100.672595,100.718498,100.117538,99.463155,,94,0,0,0,0,0,1
1742,1,2024-11-06,100.132171,100.310038,101.486479,100.869103,,6,0,0,0,0,0,0
805,5,2024-11-06,100.281317,99.095966,99.814092,99.91976,,7,0,0,0,0,0,0
1010,6,2024-11-07,100.732836,100.913419,100.087837,99.460159,,90,0,0,1,0,0,0
392,2,2024-11-07,99.404303,99.270472,99.889694,99.939014,,63,0,0,0,0,1,0
726,1,2024-11-07,100.397828,100.601723,101.246595,100.88458,,89,0,0,0,0,0,1
311,4,2024-11-07,100.080508,100.495354,100.23865,99.812616,,171,0,1,0,0,0,0
1360,3,2024-11-07,99.643605,99.531339,99.847271,100.115707,HH,13,0,0,0,1,0,0
323,1,2024-11-08,100.517,100.795503,101.04858,100.899225,,204,0,0,3,0,0,0
335,3,2024-11-08,99.518084,99.387538,100.180943,100.261853,,182,0,1,0,0,0,0
1236,4,2024-11-08,99.986266,100.435236,100.568292,99.990088,,190,0,1,0,0,0,0
20,5,2024-11-08,99.804313,98.677224,99.787763,99.883363,,15,0,0,0,0,0,0
1263,5,2024-11-11,99.350036,98.168848,99.814682,99.878773,,11,0,0,0,0,0,0
1221,1,2024-11-11,100.576639,100.951497,100.945866,100.94224,,202,1,0,2,0,0,0
774,4,2024-11-11,100.002536,100.445539,100.854481,100.17569,,2,0,0,0,0,0,0
1173,3,2024-11-11,99.374044,99.212643,100.256438,100.314321,,8,0,0,0,0,0,0
458,2,2024-11-11,99.370028,99.014655,99.816925,99.878773,,11,0,0,0,0,0,0
1418,3,2024-11-12,98.988249,98.835537,100.458362,100.433478,,7,0,0,0,0,0,0
1303,1,2024-11-12,100.573388,101.055203,100.877814,100.992924,,32,0,0,2,0,0,0
831,5,2024-11-12,98.46338,97.131002,99.60709,99.765446,,9,0,0,0,0,0,0
825,2,2024-11-12,99.417313,98.944201,99.606753,99.765446,,9,0,0,0,0,0,0
48,6,2024-11-13,100.966351,101.799704,100.057682,99.4947,,20,0,0,1,0,0,0
680,4,2024-11-13,99.913963,100.393004,101.082292,100.441144,,165,0,1,0,0,0,0
1583,2,2024-11-13,99.424138,98.840705,99.607914,99.733132,,13,0,0,0,0,0,0
583,5,2024-11-13,98.664911,97.051783,99.608236,99.733132,,13,0,0,0,0,0,0
1490,5,2024-11-14,98.815757,96.958285,99.930984,99.853002,,47,0,0,0,1,0,0
247,4,2024-11-14,99.804397,100.298586,100.843203,100.421936,,871,1,0,2,0,0,3
629,6,2024-11-14,100.84312,101.85708,99.61816,99.29324,,115,1,0,0,0,0,0
874,3,2024-11-14,99.497001,98.963289,100.583599,100.584955,,3,0,0,0,0,0,0
556,2,2024-11-14,99.318443,98.62187,99.934673,99.853002,,47,0,0,0,1,0,0
1656,1,2024-11-14,100.369768,101.037931,100.912798,101.153418,HH,16,0,0,0,0,0,0
256,5,2024-11-15,99.240591,97.172465,100.117917,99.936498,,105,0,1,0,0,0,0
96,2,2024-11-15,99.463688,98.64339,100.123929,99.936498,,105,0,1,0,0,0,0
1689,3,2024-11-15,99.646852,99.007824,100.576756,100.633239,,179,0,0,0,0,0,2
1858,6,2024-11-15,100.872506,102.054365,99.102244,99.018602,,136,1,0,0,0,0,0
299,1,2024-11-15,99.79714,100.528565,100.876262,101.21644,,191,0,0,0,0,0,2
1273,1,2024-11-18,99.362581,100.055894,100.890617,101.300736,,8,0,0,0,0,0,0
3,3,2024-11-18,99.698221,98.998648,100.799395,100.790447,,5,0,0,0,0,0,0
1891,5,2024-11-18,99.915081,97.721453,100.181181,99.977571,,11,0,0,0,0,0,0
1733,4,2024-11-18,99.496224,100.00154,100.563584,100.426605,,27,0,0,2,0,0,0
1617,2,2024-11-18,99.706729,98.793515,100.187979,99.977571,,11,0,0,0,0,0,0
1166,6,2024-11-19,100.904243,102.452003,98.376393,98.494252,,182,1,0,0,0,0,0
165,1,2024-11-19,99.153583,99.732047,100.676514,101.276627,,105,0,0,2,0,0,0
846,2,2024-11-19,99.875564,98.912741,100.401922,100.094294,,7,0,0,0,0,0,0
1511,3,2024-11-19,99.758391,99.003154,100.858572,100.889128,,7,0,0,0,0,0,0
1426,4,2024-11-19,99.529601,99.957767,100.263855,100.33362,,229,1,0,1,0,0,0
412,6,2024-11-20,100.504693,102.198984,98.711693,98.513901,,732,0,1,0,0,4,0
1402,4,2024-11-20,99.616116,99.95843,99.764434,100.119799,,220,1,0,0,0,0,0
488,3,2024-11-20,99.620669,98.866655,100.284807,100.690286,,205,1,0,1,0,0,0
1050,4,2024-11-21,99.648429,99.930231,99.787722,100.111461,,118,0,0,0,0,1,0
42,6,2024-11-21,100.138891,101.904665,99.158671,98.614193,,568,0,1,0,2,0,0
1391,2,2024-11-21,100.720782,99.830271,99.877919,99.911399,,107,1,0,0,0,0,0
622,3,2024-11-21,99.121936,98.439573,100.42685,100.783764,,11,0,0,1,0,0,0
1484,5,2024-11-21,100.525797,98.60035,99.874927,99.911399,,107,1,0,0,0,0,0
237,2,2024-11-22,100.930584,100.18687,99.650202,99.795014,,10,0,0,0,0,0,0
160,6,2024-11-22,99.710867,101.472843,99.46423,98.686463,,15,0,0,0,2,0,0
990,4,2024-11-22,99.72511,99.939723,99.69929,100.052104,,4,0,0,0,0,0,0
290,3,2024-11-22,99.193896,98.374318,100.48207,100.848181,,15,0,0,1,0,0,0
403,5,2024-11-22,100.359529,98.52739,99.650005,99.795014,,10,0,0,0,0,0,0
1423,5,2024-11-25,100.224703,98.455741,99.610378,99.747089,,6,0,0,0,0,0,0
696,1,2024-11-25,99.185993,98.964644,99.19946,100.644301,,182,1,0,0,0,0,0
1558,2,2024-11-25,101.182841,100.629502,99.610082,99.747089,,6,0,0,0,0,0,0
29,4,2024-11-25,99.828699,99.979855,99.530038,99.946815,,4,0,0,0,0,0,0
5,1,2024-11-26,99.371299,99.002699,99.020294,100.490293,,2,0,0,0,0,0,0
1771,2,2024-11-26,101.364029,101.047468,99.50859,99.667112,,6,0,0,0,0,0,0
1454,5,2024-11-26,100.234311,98.50841,99.510132,99.667112,,6,0,0,0,0,0,0
1227,4,2024-11-26,99.684188,99.84797,99.543139,99.913468,,6,0,0,0,0,0,0
1343,6,2024-11-26,98.766271,100.246304,100.329902,99.035107,,273,0,1,0,0,0,0
867,6,2024-11-27,98.853777,100.102694,100.508916,99.148259,,272,0,1,0,0,0,0
1489,5,2024-11-27,100.485914,98.813821,99.481634,99.61249,HL,118,1,0,0,0,0,0
933,3,2024-11-27,100.008464,98.748673,100.195573,100.767593,,257,0,1,1,0,1,0
1836,2,2024-11-27,101.284428,101.225512,99.479738,99.61249,,118,1,0,0,0,0,0
319,1,2024-11-27,99.379622,98.898938,98.782369,100.293002,,181,1,0,0,0,0,0
1220,4,2024-11-27,99.689095,99.80854,99.704329,99.951414,HH,76,0,0,0,1,0,0
533,1,2024-11-29,99.375251,98.78423,98.868747,100.229742,,357,0,0,0,0,3,0
877,2,2024-11-29,101.086503,101.262775,99.568129,99.610145,,431,0,1,0,1,2,0
1395,4,2024-11-29,99.726666,99.794262,99.879394,100.009839,,12,0,0,0,1,0,0
1154,5,2024-11-29,100.782286,99.214316,99.56894,99.610145,,431,0,1,0,1,2,0
969,1,2024-12-02,99.583199,98.878563,99.026889,100.208089,,457,0,1,0,2,0,0
193,2,2024-12-02,100.815065,101.183666,99.874058,99.716776,,12,0,0,0,1,0,0
1632,6,2024-12-02,99.05355,99.907797,101.253741,99.616542,,233,0,1,0,0,0,0
1763,3,2024-12-02,100.73758,99.369151,99.432248,100.421115,,192,1,0,0,0,0,0
294,5,2024-12-02,101.066841,99.660363,99.871113,99.716776,,12,0,0,0,1,0,0
1764,2,2024-12-03,100.487246,100.992325,100.071095,99.798645,,181,0,1,0,0,0,0
797,6,2024-12-03,99.251569,99.936151,101.540903,99.860773,,230,0,1,0,0,0,0
1622,1,2024-12-03,99.760452,98.98002,99.305095,100.257147,,15,0,0,0,2,0,0
1650,5,2024-12-03,101.04567,99.842,100.065732,99.798645,,181,0,1,0,0,0,0
1636,5,2024-12-04,100.886457,99.874863,100.280612,99.906913,LH,4,0,0,0,0,0,0
500,2,2024-12-04,100.226121,100.808862,100.288645,99.906913,,4,0,0,0,0,0,0
1814,6,2024-12-04,99.580975,100.140937,101.759689,100.09795,,2,0,0,0,0,0,0
1600,3,2024-12-04,100.815384,99.654426,99.024523,100.104139,,8,0,0,0,0,0,0
1035,3,2024-12-05,100.615772,99.615944,99.044467,100.030363,,143,0,0,0,0,2,0
1884,2,2024-12-05,100.037313,100.652016,100.408481,99.988086,,8,0,0,0,0,0,0
913,4,2024-12-05,99.971715,99.876928,100.241475,100.185623,,6,0,0,0,0,0,0
41,4,2024-12-06,99.957761,99.862536,99.944903,100.066541,,174,1,0,0,0,0,1
1743,3,2024-12-06,100.704792,99.768979,98.936931,99.897901,,183,1,0,0,0,0,0
357,6,2024-12-06,99.159908,99.499256,101.195023,100.120601,,666,1,0,3,0,0,0
902,5,2024-12-06,100.497585,99.761684,100.442644,100.044115,,7,0,0,0,0,0,0
